155 3.849 -7.667 145.700
156 6.543 -10.333 145.700
157 3.849 -10.333 145.700
158 0.000 -18.000 145.70
159 5.196 -15.000 145.70
160 10.392 -12.000 145.70
161 0.000 -24.000 145.70
162 5.196 -21.000 145.70
163 10.392 -18.000 145.70
164 15.588 -15.000 145.70
165 0.000 -30.000 145.70
166 5.196 -27.000 145.70
167 10.392 -24.000 145.70
168 15.588 -21.000 145.70
169 20.785 -18.000 145.70
170 0.000 -36.000 145.70
171 5.196 -33.000 145.70
172 10.392 -30.000 145.70
173 15.588 -27.000 145.70
174 20.785 -24.000 145.70
175 25.981 -21.000 145.70
176 0.000 -42.000 145.70
177 5.196 -39.000 145.70
178 10.392 -36.000 145.70
179 15.588 -33.000 145.70
180 20.785 -30.000 145.70
181 25.981 -27.000 145.70
182 31.177 -24.000 145.70
183 0.000 -48.000 145.70
184 5.196 -45.000 145.70
185 10.392 -42.000 145.70
186 15.588 -39.000 145.70
187 20.785 -36.000 145.70
188 25.981 -33.000 145.70
189 31.177 -30.000 145.70
190 36.373 -27.000 145.70
191 0.000 -54.000 145.70
192 5.196 -51.000 145.70
193 10.392 -48.000 145.70
194 15.588 -45.000 145.70
195 20.785 -42.000 145.70
196 25.981 -39.000 145.70
197 31.177 -36.000 145.70
198 36.373 -33.000 145.70
199 41.569 -30.000 145.70
200 0.000 -60.000 145.70
201 5.196 -57.000 145.70
202 10.392 -54.000 145.70
203 15.588 -51.000 145.70
204 20.785 -48.000 145.70
205 25.981 -45.000 145.70
206 31.177 -42.000 145.70
207 36.373 -39.000 145.70
208 41.569 -36.000 145.70
209 46.765 -33.000 145.70
210 10.392 -60.000 145.70
211 15.588 -57.000 145.70
212 20.785 -54.000 145.70
213 25.981 -51.000 145.70
214 31.177 -48.000 145.70
215 36.373 -45.000 145.70
216 41.569 -42.000 145.70
217 46.765 -39.000 145.70
218 51.962 -36.000 145.70
219 6.543 -1.667 145.700
220 3.849 -1.667 145.700
221 6.543 -4.333 145.700
222 3.849 -4.333 145.700
223 11.739 -4.667 145.700
224 9.045 -4.667 145.700
225 11.739 -7.333 145.700
226 9.045 -7.333 145.700
227 11.739 1.333 145.700
228 9.045 1.333 145.700
229 11.739 -1.333 145.700
230 9.045 -1.333 145.700
231 15.588 -9.000 145.70
232 15.588 -3.000 145.70
233 15.588 3.000 145.70
234 20.785 -12.000 145.70
235 20.785 -6.000 145.70
236 20.785 0.000 145.70
237 20.785 6.000 145.70
238 25.981 -15.000 145.70
239 25.981 -9.000 145.70
240 25.981 -3.000 145.70
241 25.981 3.000 145.70
242 25.981 9.000 145.70
243 31.177 -18.000 145.70
244 31.177 -12.000 145.70
245 31.177 -6.000 145.70
246 31.177 0.000 145.70
247 31.177 6.000 145.70
248 31.177 12.000 145.70
249 36.373 -21.000 145.70
250 36.373 -15.000 145.70
251 36.373 -9.000 145.70
252 36.373 -3.000 145.70
253 36.373 3.000 145.70
254 36.373 9.000 145.70
255 36.373 15.000 145.70
256 41.569 -24.000 145.70
257 41.569 -18.000 145.70
258 41.569 -12.000 145.70
259 41.569 -6.000 145.70
260 41.569 0.000 145.70
261 41.569 6.000 145.70
262 41.569 12.000 145.70
263 41.569 18.000 145.70
264 46.765 -27.000 145.70
265 46.765 -21.000 145.70
266 46.765 -15.000 145.70
267 46.765 -9.000 145.70
268 46.765 -3.000 145.70
269 46.765 3.000 145.70
270 46.765 9.000 145.70
271 46.765 15.000 145.70
272 46.765 21.000 145.70
273 51.962 -30.000 145.70
274 51.962 -24.000 145.70
275 51.962 -18.000 145.70
276 51.962 -12.000 145.70
277 51.962 -6.000 145.70
278 51.962 0.000 145.70
279 51.962 6.000 145.70
280 51.962 12.000 145.70
281 51.962 18.000 145.70
282 51.962 24.000 145.70
283 57.158 -27.000 145.70
284 57.158 -21.000 145.70
285 57.158 -15.000 145.70
286 57.158 -9.000 145.70
287 57.158 -3.000 145.70
288 57.158 3.000 145.70
289 57.158 9.000 145.70
290 57.158 15.000 145.70
291 57.158 21.000 145.70
292 6.543 4.333 145.700
293 3.849 4.333 145.700
294 6.543 1.667 145.700
295 3.849 1.667 145.700
296 11.739 7.333 145.700
297 9.045 7.333 145.700
298 11.739 4.667 145.700
299 9.045 4.667 145.700
300 6.543 10.333 145.700
301 3.849 10.333 145.700
302 6.543 7.667 145.700
303 3.849 7.667 145.700
304 15.588 9.000 145.70
305 10.392 12.000 145.70
306 5.196 15.000 145.70
307 20.785 12.000 145.70
308 15.588 15.000 145.70
309 10.392 18.000 145.70
310 5.196 21.000 145.70
311 25.981 15.000 145.70
312 20.785 18.000 145.70
313 15.588 21.000 145.70
314 10.392 24.000 145.70
315 5.196 27.000 145.70
316 31.177 18.000 145.70
317 25.981 21.000 145.70
318 20.785 24.000 145.70
319 15.588 27.000 145.70
320 10.392 30.000 145.70
321 5.196 33.000 145.70
322 36.373 21.000 145.70
323 31.177 24.000 145.70
324 25.981 27.000 145.70
325 20.785 30.000 145.70
326 15.588 33.000 145.70
327 10.392 36.000 145.70
328 5.196 39.000 145.70
329 41.569 24.000 145.70
330 36.373 27.000 145.70
331 31.177 30.000 145.70
332 25.981 33.000 145.70
333 20.785 36.000 145.70
334 15.588 39.000 145.70
335 10.392 42.000 145.70
336 5.196 45.000 145.70
337 46.765 27.000 145.70
338 41.569 30.000 145.70
339 36.373 33.000 145.70
340 31.177 36.000 145.70
341 25.981 39.000 145.70
342 20.785 42.000 145.70
343 15.588 45.000 145.70
344 10.392 48.000 145.70
345 5.196 51.000 145.70
346 51.962 30.000 145.70
347 46.765 33.000 145.70
348 41.569 36.000 145.70
349 36.373 39.000 145.70
350 31.177 42.000 145.70
351 25.981 45.000 145.70
352 20.785 48.000 145.70
353 15.588 51.000 145.70
354 10.392 54.000 145.70
355 5.196 57.000 145.70
356 51.962 36.000 145.70
357 46.765 39.000 145.70
358 41.569 42.000 145.70
359 36.373 45.000 145.70
360 31.177 48.000 145.70
361 25.981 51.000 145.70
362 20.785 54.000 145.70
363 15.588 57.000 145.70
364 10.392 60.000 145.70
365 1.347 7.333 145.700
366 -1.347 7.333 145.700
367 1.347 4.667 145.700
368 -1.347 4.667 145.700
369 1.347 13.333 145.700
370 -1.347 13.333 145.700
371 1.347 10.667 145.700
372 -1.347 10.667 145.700
373 -3.849 10.333 145.700
374 -6.543 10.333 145.700
375 -3.849 7.667 145.700
376 -6.543 7.667 145.700
377 0.000 18.000 145.70
378 -5.196 15.000 145.70
379 -10.392 12.000 145.70
380 0.000 24.000 145.70
381 -5.196 21.000 145.70
382 -10.392 18.000 145.70
383 -15.588 15.000 145.70
384 0.000 30.000 145.70
385 -5.196 27.000 145.70
386 -10.392 24.000 145.70
387 -15.588 21.000 145.70
388 -20.785 18.000 145.70
389 0.000 36.000 145.70
390 -5.196 33.000 145.70
391 -10.392 30.000 145.70
392 -15.588 27.000 145.70
393 -20.785 24.000 145.70
394 -25.981 21.000 145.70
395 0.000 42.000 145.70
396 -5.196 39.000 145.70
397 -10.392 36.000 145.70
398 -15.588 33.000 145.70
399 -20.785 30.000 145.70
400 -25.981 27.000 145.70
401 -31.177 24.000 145.70
402 0.000 48.000 145.70
403 -5.196 45.000 145.70
404 -10.392 42.000 145.70
405 -15.588 39.000 145.70
406 -20.785 36.000 145.70
407 -25.981 33.000 145.70
408 -31.177 30.000 145.70
409 -36.373 27.000 145.70
410 0.000 54.000 145.70
411 -5.196 51.000 145.70
412 -10.392 48.000 145.70
413 -15.588 45.000 145.70
414 -20.785 42.000 145.70
415 -25.981 39.000 145.70
416 -31.177 36.000 145.70
417 -36.373 33.000 145.70
418 -41.569 30.000 145.70
419 0.000 60.000 145.70
420 -5.196 57.000 145.70
421 -10.392 54.000 145.70
422 -15.588 51.000 145.70
423 -20.785 48.000 145.70
424 -25.981 45.000 145.70
425 -31.177 42.000 145.70
426 -36.373 39.000 145.70
427 -41.569 36.000 145.70
428 -46.765 33.000 145.70
429 -10.392 60.000 145.70
430 -15.588 57.000 145.70
431 -20.785 54.000 145.70
432 -25.981 51.000 145.70
433 -31.177 48.000 145.70
434 -36.373 45.000 145.70
435 -41.569 42.000 145.70
436 -46.765 39.000 145.70
437 -51.962 36.000 145.70
